p,q,gap_len,w,tau_w,frac_pos,budget,packet
29339,29347,8,29343,4,0.5,442.33191351172553,d4_semiprime
29411,29423,12,29413,4,0.16666666666666666,565.9107289410359,d4_semiprime
29501,29527,26,29503,4,0.07692307692307693,1358.6310200740852,d4_semiprime
29587,29599,12,29591,4,0.3333333333333333,494.17322500074215,d4_semiprime
29671,29683,12,29677,4,0.5,638.4862030031354,d4_semiprime
29789,29803,14,29791,4,0.14285714285714285,772.6583645487106,d4_prime_cube
29873,29879,6,29878,4,0.8333333333333334,257.61986735544116,d4_semiprime
29959,29983,24,29966,4,0.2916666666666667,1123.566315562324,d4_semiprime
30071,30089,18,30077,4,0.3333333333333333,907.4195609179441,d4_semiprime
30133,30137,4,30136,8,0.75,216.58216114273284,d8_plus
30203,30211,8,30207,4,0.5,412.6339198674963,d4_semiprime
30293,30307,14,30297,4,0.2857142857142857,815.1916854225811,d4_semiprime
30389,30391,2,30390,16,0.5,72.25308220137586,d8_plus
30469,30491,22,30473,4,0.18181818181818182,929.231977018541,d4_semiprime
30553,30557,4,30554,4,0.25,144.58200336886733,d4_semiprime
30649,30661,12,30655,4,0.5,661.1576487192738,d4_semiprime
30713,30727,14,30715,4,0.14285714285714285,640.626856439574,d4_semiprime
30817,30829,12,30819,4,0.16666666666666666,537.4732440925646,d4_semiprime
30871,30881,10,30878,4,0.7,527.2249107897211,d4_semiprime
30971,30977,6,30973,4,0.3333333333333333,398.12520139383827,d4_semiprime
31051,31063,12,31054,4,0.25,486.1491380453059,d4_semiprime
31139,31147,8,31145,4,0.75,424.1991725512221,d4_semiprime
31189,31193,4,31190,8,0.25,134.52263155538083,d8_plus
31253,31259,6,31258,4,0.8333333333333334,196.64917412048945,d4_semiprime
31327,31333,6,31331,8,0.6666666666666666,367.50774812280963,d8_plus
31397,31469,72,31399,4,0.027777777777777776,3489.850991923647,d4_semiprime
31531,31541,10,31534,4,0.3,517.9452026276463,d4_semiprime
31601,31607,6,31606,4,0.8333333333333334,269.3868234464931,d4_semiprime
31687,31699,12,31693,4,0.5,590.739450169529,d4_semiprime
31769,31771,2,31770,24,0.5,114.02905499989917,d8_plus
31873,31883,10,31874,4,0.1,528.8528646440958,d4_semiprime
31991,32003,12,31999,4,0.6666666666666666,622.4021576470356,d4_semiprime
32063,32069,6,32066,4,0.5,269.76365438247853,d4_semiprime
32119,32141,22,32122,4,0.13636363636363635,1131.1495268179137,d4_semiprime
32203,32213,10,32206,4,0.3,456.7180033395862,d4_semiprime
32299,32303,4,32302,8,0.75,259.5709032793972,d8_plus
32359,32363,4,32362,8,0.75,176.53993403139103,d8_plus
32413,32423,10,32419,4,0.6,363.52685034362173,d4_semiprime
32497,32503,6,32498,4,0.16666666666666666,249.3358888292138,d4_semiprime
32569,32573,4,32570,8,0.25,197.4324358176455,d8_plus
32621,32633,12,32629,4,0.6666666666666666,478.07291445618404,d4_semiprime
32717,32719,2,32718,32,0.5,155.93520996231175,d8_plus
32801,32803,2,32802,32,0.5,155.97367152184583,d8_plus
32909,32911,2,32910,16,0.5,72.8107228935617,d8_plus
32971,32983,12,32974,4,0.25,509.77598916438615,d4_semiprime
33037,33049,12,33038,4,0.08333333333333333,707.5806000933884,d4_semiprime
33113,33119,6,33114,8,0.16666666666666666,218.56332916546592,d8_plus
33191,33199,8,33193,4,0.25,322.71448944479283,d4_semiprime
33301,33311,10,33302,4,0.1,395.7127578698457,d4_semiprime
33353,33359,6,33357,4,0.6666666666666666,239.5442980797447,d4_semiprime
33457,33461,4,33458,4,0.25,156.27144018282812,d4_semiprime
33529,33533,4,33531,4,0.5,135.46287396806437,d4_semiprime
33589,33599,10,33591,4,0.2,396.03939869235387,d4_semiprime
33629,33637,8,33631,6,0.25,416.9297471271123,d6
33739,33749,10,33742,4,0.3,594.3138002599909,d4_semiprime
33797,33809,12,33799,4,0.16666666666666666,542.2704016093322,d4_semiprime
33871,33889,18,33874,4,0.16666666666666666,897.0305412080061,d4_semiprime
33961,33967,6,33962,4,0.16666666666666666,239.96112201344488,d4_semiprime
34061,34123,62,34063,4,0.03225806451612903,2953.626769705361,d4_semiprime
34171,34183,12,34179,4,0.6666666666666666,501.08769959232194,d4_semiprime
34259,34261,2,34260,24,0.5,114.85907149065922,d8_plus
34313,34319,6,34315,4,0.3333333333333333,302.85700177315965,d4_semiprime
34381,34403,22,34382,4,0.045454545454545456,1086.3442246376746,d4_semiprime
34483,34487,4,34486,8,0.75,198.5172567918486,d8_plus
34543,34549,6,34547,4,0.6666666666666666,303.05084332644935,d4_semiprime
34631,34649,18,34633,4,0.1111111111111111,846.6706790386447,d4_semiprime
34703,34721,18,34709,4,0.3333333333333333,1097.7598306414748,d4_semiprime
34763,34781,18,34766,4,0.16666666666666666,993.3768394536039,d4_semiprime
34871,34877,6,34873,4,0.3333333333333333,292.86591163683437,d4_semiprime
34961,34963,2,34962,8,0.5,31.38605110911339,d8_plus
35069,35081,12,35071,4,0.16666666666666666,659.308797646813,d4_semiprime
35129,35141,12,35135,4,0.5,628.0184927828268,d4_semiprime
35227,35251,24,35229,4,0.08333333333333333,1193.5729386135313,d4_semiprime
35311,35317,6,35314,4,0.5,261.80143543792025,d4_semiprime
35393,35401,8,35395,4,0.25,502.77184997477383,d4_semiprime
35461,35491,30,35463,4,0.06666666666666667,1508.6344180885906,d4_semiprime
35537,35543,6,35539,4,0.3333333333333333,178.13315226641163,d4_semiprime
35617,35671,54,35621,4,0.07407407407407407,2693.700299109045,d4_semiprime
35771,35797,26,35773,4,0.07692307692307693,1342.1092066828028,d4_semiprime
35851,35863,12,35857,4,0.5,650.2122051539149,d4_semiprime
35923,35933,10,35927,4,0.4,492.9957939732229,d4_semiprime
35999,36007,8,36004,6,0.625,587.5136615774057,d6
36073,36083,10,36077,4,0.4,556.1522979520826,d4_semiprime
36161,36187,26,36167,4,0.23076923076923078,1343.499195341321,d4_semiprime
36263,36269,6,36265,4,0.3333333333333333,188.9753366469789,d4_semiprime
36341,36343,2,36342,16,0.5,73.50510563346302,d8_plus
36457,36467,10,36458,4,0.1,451.67437525426993,d4_semiprime
36523,36527,4,36526,8,0.75,136.57472431603162,d8_plus
36583,36587,4,36586,8,0.75,178.62558185024588,d8_plus
36671,36677,6,36674,8,0.5,357.3336389215508,d8_plus
36739,36749,10,36742,4,0.3,357.39790225861174,d4_semiprime
36793,36809,16,36794,4,0.0625,735.9303812884964,d4_semiprime
36887,36899,12,36889,4,0.16666666666666666,736.10271689251,d4_semiprime
36931,36943,12,36937,4,0.5,662.5690491824034,d4_semiprime
37019,37021,2,37020,24,0.5,115.71134944740237,d8_plus
37117,37123,6,37119,4,0.3333333333333333,305.13563992210493,d4_semiprime
37201,37217,16,37203,4,0.125,747.2254529606022,d4_semiprime
37309,37313,4,37311,4,0.5,305.28420696778204,d4_semiprime
37369,37379,10,37371,4,0.2,389.5631642124164,d4_semiprime
37483,37489,6,37486,4,0.5,421.26939249973117,d4_semiprime
37529,37537,8,37531,4,0.25,537.1824063837826,d4_semiprime
37579,37589,10,37581,4,0.2,558.3194203163811,d4_semiprime
37657,37663,6,37659,4,0.3333333333333333,200.19072223284567,d4_semiprime
37783,37799,16,37787,4,0.25,642.9279724991954,d4_semiprime
37871,37879,8,37873,6,0.25,421.68135998805957,d6
37967,37987,20,37969,4,0.1,1001.7481801879067,d4_semiprime
38047,38053,6,38051,4,0.6666666666666666,390.2265482137527,d4_semiprime
38167,38177,10,38173,4,0.6,400.89419351967956,d4_semiprime
38237,38239,2,38238,8,0.5,31.654755193627047,d8_plus
38317,38321,4,38319,8,0.5,242.73507392111114,d8_plus
38393,38431,38,38397,4,0.10526315789473684,2158.726394847441,d4_semiprime
38543,38557,14,38546,4,0.21428571428571427,929.2565461912055,d4_semiprime
38611,38629,18,38615,4,0.2222222222222222,929.4178730666596,d4_semiprime
38677,38693,16,38679,4,0.125,813.3685572111624,d4_semiprime
38737,38747,10,38741,4,0.4,538.7992254131491,d4_semiprime
38833,38839,6,38834,4,0.16666666666666666,221.90916153299753,d4_semiprime
38917,38921,4,38919,4,0.5,243.09267591936495,d4_semiprime
38993,39019,26,38999,4,0.23076923076923078,1384.8592319878467,d4_semiprime
39097,39103,6,39099,4,0.3333333333333333,391.2340903875583,d4_semiprime
39161,39163,2,39162,16,0.5,74.02823517504291,d8_plus
39227,39229,2,39228,24,0.5,116.34860662163432,d8_plus
39313,39317,4,39316,6,0.75,84.63486579820312,d6
39373,39383,10,39374,4,0.1,518.466860771133,d4_semiprime
39461,39499,38,39467,4,0.15789473684210525,1905.03725641,d4_semiprime
39563,39569,6,39565,8,0.3333333333333333,338.7426075520242,d8_plus
39667,39671,4,39669,8,0.5,116.47152793773,d8_plus
39733,39749,16,39734,4,0.0625,762.4919975938329,d4_semiprime
39827,39829,2,39828,12,0.5,52.96162730753988,d8_plus
39877,39883,6,39881,4,0.6666666666666666,307.215527230334,d4_semiprime
39979,39983,4,39981,4,0.5,74.17301729233549,d4_semiprime
40063,40087,24,40067,4,0.16666666666666666,1282.418714816034,d4_semiprime
40151,40153,2,40152,32,0.5,159.00641297002156,d8_plus
40231,40237,6,40233,4,0.3333333333333333,243.85700535316738,d4_semiprime
40343,40351,8,40345,4,0.25,403.00059599962697,d4_semiprime
40433,40459,26,40435,4,0.07692307692307693,1241.1049030757704,d4_semiprime
40519,40529,10,40522,4,0.3,477.4348272880102,d4_semiprime
40597,40609,12,40601,4,0.3333333333333333,764.0355670387738,d4_semiprime
40709,40739,30,40711,4,0.06666666666666667,1507.264876201825,d4_semiprime
40813,40819,6,40814,4,0.16666666666666666,180.4861739795719,d4_semiprime
40867,40879,12,40871,4,0.3333333333333333,605.2385299501589,d4_semiprime
40939,40949,10,40943,4,0.4,403.55789053634976,d4_semiprime
41039,41047,8,41042,4,0.375,605.472581437927,d4_semiprime
41131,41141,10,41133,4,0.2,563.1066896338426,d4_semiprime
41189,41201,12,41191,4,0.16666666666666666,573.8083581293287,d4_semiprime
41243,41257,14,41253,4,0.7142857142857143,754.5460231562843,d4_semiprime
41351,41357,6,41353,4,0.3333333333333333,297.63802913634953,d4_semiprime
41413,41443,30,41414,4,0.03333333333333333,1371.4897197485755,d4_semiprime
41519,41521,2,41520,40,0.5,202.04467983895563,d8_plus
41603,41609,6,41605,8,0.3333333333333333,265.9001839286652,d8_plus
41651,41659,8,41653,4,0.25,436.12371600715176,d4_semiprime
41759,41761,2,41760,72,0.5,372.38929778947823,d8_plus
41849,41851,2,41850,48,0.5,244.7624827461053,d8_plus
41911,41927,16,41917,4,0.375,872.7667841331071,d4_semiprime
41969,41981,12,41977,4,0.6666666666666666,638.6898640713722,d4_semiprime
42043,42061,18,42046,4,0.16666666666666666,841.0863391317608,d4_semiprime
42139,42157,18,42145,4,0.3333333333333333,915.806635351606,d4_semiprime
42209,42221,12,42213,4,0.3333333333333333,617.7289435116495,d4_semiprime
42293,42299,6,42298,4,0.8333333333333334,308.92032411884344,d4_semiprime
42373,42379,6,42374,4,0.16666666666666666,202.4325529997045,d4_semiprime
42437,42443,6,42442,4,0.8333333333333334,255.74015327535122,d4_semiprime
42473,42487,14,42477,4,0.2857142857142857,884.5146352039393,d4_semiprime
42571,42577,6,42573,8,0.3333333333333333,266.47521029980214,d8_plus
42677,42683,6,42682,4,0.8333333333333334,309.1828511464906,d4_semiprime
42727,42737,10,42729,4,0.2,522.4727440274038,d4_semiprime
42797,42821,24,42799,4,0.08333333333333333,1173.0935068998429,d4_semiprime
42899,42901,2,42900,72,0.5,373.3319486720638,d8_plus
42961,42967,6,42962,4,0.16666666666666666,352.04895918241726,d4_semiprime
43049,43051,2,43050,48,0.5,245.41270272668515,d8_plus
43151,43159,8,43153,4,0.25,405.5559463032898,d4_semiprime
43261,43271,10,43269,4,0.8,464.3667605322807,d4_semiprime
43391,43397,6,43393,4,0.3333333333333333,331.02004766356833,d4_semiprime
43457,43481,24,43459,4,0.08333333333333333,1238.8576210755011,d4_semiprime
43577,43579,2,43578,20,0.5,96.14076943350801,d8_plus
43627,43633,6,43629,4,0.3333333333333333,331.18919582365646,d4_semiprime
43717,43721,4,43718,4,0.25,160.2832082760359,d4_semiprime
43789,43793,4,43791,8,0.5,309.9285983002929,d8_plus
43933,43943,10,43937,4,0.4,416.93085823800914,d4_semiprime
43991,43997,6,43994,4,0.5,416.9798056552293,d4_semiprime
44059,44071,12,44062,4,0.25,737.8467816202691,d4_semiprime
44129,44131,2,44130,16,0.5,74.86426571584515,d8_plus
44203,44207,4,44204,12,0.25,181.84208412271965,d8_plus
44273,44279,6,44277,4,0.6666666666666666,278.1528330474481,d4_semiprime
44383,44389,6,44386,4,0.5,385.2245028331121,d4_semiprime
44501,44507,6,44503,4,0.3333333333333333,310.3972804008816,d4_semiprime
44563,44579,16,44566,4,0.1875,781.4550198165706,d4_semiprime
44647,44651,4,44648,8,0.25,235.54509734385405,d8_plus
44711,44729,18,44713,4,0.1111111111111111,995.856933712146,d4_semiprime
44797,44809,12,44801,4,0.3333333333333333,749.7011667109616,d4_semiprime
44887,44893,6,44889,8,0.3333333333333333,396.34339233678554,d8_plus
44963,44971,8,44966,4,0.375,428.54743332826615,d4_semiprime
45077,45083,6,45079,4,0.3333333333333333,364.350350897967,d4_semiprime
45161,45179,18,45163,4,0.1111111111111111,771.7089686324301,d4_semiprime
45263,45281,18,45271,4,0.4444444444444444,1039.8834445416803,d4_semiprime
45329,45337,8,45335,4,0.75,353.81895487129236,d4_semiprime
45413,45427,14,45417,4,0.2857142857142857,729.212549491201,d4_semiprime
45523,45533,10,45527,4,0.4,482.6732647019155,d4_semiprime
45599,45613,14,45601,4,0.14285714285714285,911.8600598432574,d4_semiprime
45691,45697,6,45692,6,0.16666666666666666,525.7577702875369,d6
45779,45817,38,45781,4,0.05263157894736842,2108.835729586566,d4_semiprime
45863,45869,6,45865,4,0.3333333333333333,493.738612507844,d4_semiprime
45959,45971,12,45967,4,0.6666666666666666,687.0802377353286,d4_semiprime
46061,46073,12,46063,4,0.16666666666666666,547.630654252765,d4_semiprime
46147,46153,6,46149,4,0.3333333333333333,332.9295227805106,d4_semiprime
46229,46237,8,46231,4,0.25,354.4672148827157,d4_semiprime
46309,46327,18,46313,4,0.2222222222222222,913.1797572139362,d4_semiprime
46439,46441,2,46440,64,0.5,333.1234095101667,d8_plus
46489,46499,10,46491,4,0.2,462.1245497171603,d4_semiprime
46573,46589,16,46577,4,0.25,859.9138225361936,d4_semiprime
46649,46663,14,46651,4,0.14285714285714285,854.6699095484267,d4_semiprime
46727,46747,20,46729,4,0.1,1139.7421621958977,d4_semiprime
46817,46819,2,46818,30,0.5,150.55632232682743,d8_plus
46889,46901,12,46891,4,0.16666666666666666,720.6302415772295,d4_semiprime
47041,47051,10,47049,4,0.8,333.52544237970454,d4_semiprime
47119,47123,4,47122,4,0.75,247.49052093196377,d4_semiprime
47189,47207,18,47191,4,0.1111111111111111,1011.6341399616971,d4_semiprime
47293,47297,4,47295,12,0.5,193.75485634486083,d8_plus
47363,47381,18,47365,4,0.1111111111111111,958.1574570173615,d4_semiprime
47441,47459,18,47447,4,0.3333333333333333,678.3478029395415,d4_semiprime
47527,47533,6,47529,6,0.3333333333333333,366.15014590372397,d6
47609,47623,14,47611,4,0.14285714285714285,818.5890146726891,d4_semiprime
47681,47699,18,47683,4,0.1111111111111111,818.7064491028126,d4_semiprime
47743,47777,34,47746,4,0.08823529411764706,1756.155444607652,d4_semiprime
47837,47843,6,47839,4,0.3333333333333333,484.90232260527847,d4_semiprime
47933,47939,6,47935,4,0.3333333333333333,290.9957957974075,d4_semiprime
48017,48023,6,48019,4,0.3333333333333333,280.26352800779813,d4_semiprime
48119,48121,2,48120,32,0.5,161.72179755132925,d8_plus
48193,48197,4,48194,4,0.25,237.22625307319208,d4_semiprime
48299,48311,12,48301,4,0.16666666666666666,690.2555806637432,d4_semiprime
48397,48407,10,48401,4,0.4,523.182904991709,d4_semiprime
48479,48481,2,48480,48,0.5,248.14485227709352,d8_plus
48539,48541,2,48540,24,0.5,118.69157827208652,d8_plus
48623,48647,24,48629,4,0.25,1241.0939007987347,d4_semiprime
48733,48751,18,48742,4,0.5,906.7215296847139,d4_semiprime
48787,48799,12,48791,4,0.3333333333333333,626.1288806964005,d4_semiprime
48859,48869,10,48863,4,0.4,529.0426866713873,d4_semiprime
48973,48989,16,48979,4,0.375,766.7425543610601,d4_semiprime
49037,49043,6,49041,6,0.6666666666666666,302.4109435728831,d6
49121,49123,2,49122,12,0.5,54.01031139302251,d8_plus
49199,49201,2,49200,60,0.5,313.30581817193155,d8_plus
49277,49279,2,49278,16,0.5,75.63663109077774,d8_plus
49367,49369,2,49368,48,0.5,248.56232756002075,d8_plus
49433,49451,18,49435,4,0.1111111111111111,1102.4726042770717,d4_semiprime
49529,49531,2,49530,32,0.5,162.15500738373424,d8_plus
49613,49627,14,49615,4,0.14285714285714285,627.1050799781016,d4_semiprime
49697,49711,14,49699,4,0.14285714285714285,800.2234464225855,d4_semiprime
49787,49789,2,49788,24,0.5,118.97082197132954,d8_plus
49843,49853,10,49846,4,0.3,475.9368023099058,d4_semiprime
49937,49939,2,49938,32,0.5,162.27806272461225,d8_plus
50023,50033,10,50026,4,0.3,605.9386352172702,d4_semiprime
50093,50101,8,50097,4,0.5,573.5508496313626,d4_semiprime
50153,50159,6,50156,6,0.5,183.98900881518637,d6
50263,50273,10,50269,4,0.6,487.13041947515904,d4_semiprime
50341,50359,18,50342,4,0.05555555555555555,931.1016689565531,d4_semiprime
50417,50423,6,50419,4,0.3333333333333333,205.73472080662236,d4_semiprime
50527,50539,12,50529,4,0.16666666666666666,400.7237332343391,d4_semiprime
50593,50599,6,50597,4,0.6666666666666666,270.7908135970415,d4_semiprime
50723,50741,18,50729,4,0.3333333333333333,964.2547471362514,d4_semiprime
50833,50839,6,50837,4,0.6666666666666666,205.89095885411973,d4_semiprime
50909,50923,14,50914,4,0.35714285714285715,747.8185988666185,d4_semiprime
50989,50993,4,50990,8,0.25,108.39406386541246,d8_plus
51071,51109,38,51073,4,0.05263157894736842,2173.683842399989,d4_semiprime
51193,51197,4,51196,6,0.75,130.12066813260236,d6
51257,51263,6,51259,4,0.3333333333333333,249.42743504159674,d4_semiprime
51347,51349,2,51348,24,0.5,119.31019392825299,d8_plus
51427,51431,4,51429,16,0.5,271.1988595863574,d8_plus
51481,51487,6,51482,4,0.16666666666666666,151.8864661363595,d4_semiprime
51551,51563,12,51553,4,0.16666666666666666,651.0260336034607,d4_semiprime
51631,51637,6,51633,6,0.3333333333333333,303.85429499733897,d6
51713,51719,6,51715,4,0.3333333333333333,293.0445658062635,d4_semiprime
51803,51817,14,51806,4,0.21428571428571427,727.3087574631688,d4_semiprime
51871,51893,22,51873,4,0.09090909090909091,1042.2463491259448,d4_semiprime
51971,51973,2,51972,24,0.5,119.4430643010289,d8_plus
52057,52067,10,52058,4,0.1,466.98834919500166,d4_semiprime
52147,52153,6,52149,4,0.3333333333333333,336.7187809975397,d4_semiprime
52223,52237,14,52226,4,0.21428571428571427,771.3014512710296,d4_semiprime
52301,52313,12,52303,4,0.16666666666666666,575.8389879067669,d4_semiprime
52391,52433,42,52397,4,0.14285714285714285,2401.5812121225467,d4_semiprime
52529,52541,12,52531,4,0.16666666666666666,728.2385092704408,d4_semiprime
52583,52609,26,52586,4,0.11538461538461539,1391.4124096664234,d4_semiprime
52691,52697,6,52694,4,0.5,228.31750825203582,d4_semiprime
52757,52769,12,52759,4,0.16666666666666666,641.5412342070471,d4_semiprime
52861,52879,18,52862,4,0.05555555555555555,946.1761065349353,d4_semiprime
52951,52957,6,52952,8,0.16666666666666666,304.56127332273593,d8_plus
53017,53047,30,53021,4,0.13333333333333333,1620.9224908898054,d4_semiprime
53101,53113,12,53107,4,0.5,631.0441841278514,d4_semiprime
53173,53189,16,53177,4,0.25,696.4128189160513,d4_semiprime
53267,53269,2,53268,24,0.5,119.71400160084238,d8_plus
53353,53359,6,53357,4,0.6666666666666666,174.15568001610072,d4_semiprime
53437,53441,4,53439,8,0.5,250.38492246964205,d8_plus
53551,53569,18,53553,4,0.1111111111111111,925.5313146987005,d4_semiprime
53623,53629,6,53626,4,0.5,359.36312161229563,d4_semiprime
53699,53717,18,53701,4,0.1111111111111111,1001.9991752250955,d4_semiprime
53791,53813,22,53797,4,0.2727272727272727,1187.3437757282181,d4_semiprime
53881,53887,6,53883,6,0.3333333333333333,217.89194435408203,d6
53939,53951,12,53943,4,0.3333333333333333,762.6995116458367,d4_semiprime
54037,54049,12,54039,4,0.16666666666666666,566.6721688250516,d4_semiprime
54139,54151,12,54141,4,0.16666666666666666,762.9598885111425,d4_semiprime
54269,54277,8,54271,4,0.25,501.4812231726744,d4_semiprime
54347,54361,14,54357,4,0.7142857142857143,839.5523157957915,d4_semiprime
54409,54413,4,54410,8,0.25,119.9475745570631,d8_plus
54493,54497,4,54494,8,0.25,272.64675263318713,d8_plus
54547,54559,12,54551,4,0.3333333333333333,556.2531071552846,d4_semiprime
54623,54629,6,54627,8,0.6666666666666666,359.9724599693779,d8_plus
54713,54721,8,54719,4,0.75,698.237311712925,d4_semiprime
54799,54829,30,54803,4,0.13333333333333333,1778.6052038467108,d4_semiprime
54917,54919,2,54918,24,0.5,120.04956086874117,d8_plus
