a,square,endpoint_offsets,component_word,s4,slack_4a,slack_2a,utilization_4a,utilization_2a,half_wall_status,fixed_256_status,a_mod_30
19379,375545641,48|52|58|72,48|4|6|14,72,77444,38686,0.000928840497,0.001857680995,pass,pass,29
19381,375623161,12|30|42|90,12|18|12|48,90,77434,38672,0.001160930809,0.002321861617,pass,pass,1
19387,375855769,4|22|34|48,4|18|12|14,48,77500,38726,0.000618971476,0.001237942951,pass,pass,7
19391,376010881,46|58|60|112,46|12|2|52,112,77452,38670,0.001443968852,0.002887937703,pass,pass,11
19403,376476409,18|40|52|58,18|22|12|6,58,77554,38748,0.000747307117,0.001494614235,pass,pass,23
19417,377019889,22|52|70|88,22|30|18|18,88,77580,38746,0.001133027759,0.002266055518,pass,pass,7
19421,377175241,16|22|42|66,16|6|20|24,66,77618,38776,0.000849595798,0.001699191597,pass,pass,11
19423,377252929,28|34|54|58,28|6|20|4,58,77634,38788,0.00074653761,0.00149307522,pass,pass,13
19427,377408329,4|22|34|64,4|18|12|30,64,77644,38790,0.000823596026,0.001647192052,pass,pass,17
19429,377486041,70|130|136|162,70|60|6|26,162,77554,38696,0.002084512842,0.004169025683,pass,pass,19
19433,377641489,70|102|112|130,70|32|10|18,130,77602,38736,0.001672412906,0.003344825812,pass,pass,23
19441,377952481,12|58|76|130,12|46|18|54,130,77634,38752,0.001671724706,0.003343449411,pass,pass,1
19447,378185809,4|18|28|42,4|14|10|14,42,77746,38852,0.000539929038,0.001079858076,pass,pass,7
19457,378574849,42|48|64|78,42|6|16|14,78,77750,38836,0.001002210002,0.002004420003,pass,pass,17
19463,378808369,24|112|148|150,24|88|36|2,150,77702,38776,0.001926732775,0.00385346555,pass,pass,23
19469,379041961,12|42|60|88,12|30|18|28,88,77788,38850,0.001130001541,0.002260003082,pass,pass,29
19471,379119841,28|36|42|48,28|8|6|6,48,77836,38894,0.000616301166,0.001232602332,pass,pass,1
19477,379353529,64|84|102|114,64|20|18|12,114,77794,38840,0.001463264363,0.002926528726,pass,pass,7
19483,379587289,22|30|58|64,22|8|28|6,64,77868,38902,0.000821228764,0.001642457527,pass,pass,13
19489,379821121,10|18|42|58,10|8|24|16,58,77898,38920,0.000744009441,0.001488018882,pass,pass,19
19501,380289001,28|36|88|100,28|8|52|12,100,77904,38902,0.001281985539,0.002563971078,pass,pass,1
19507,380523049,18|22|64|82,18|4|42|18,82,77946,38932,0.001050904803,0.002101809607,pass,pass,7
19531,381459961,10|16|28|60,10|6|12|32,60,78064,39002,0.000768009831,0.001536019661,pass,pass,1
19541,381850681,16|46|76|88,16|30|30|12,88,78076,38994,0.001125837982,0.002251675963,pass,pass,11
19543,381928849,4|22|58|64,4|18|36|6,64,78108,39022,0.000818707466,0.001637414931,pass,pass,13
19553,382319809,54|58|84|100,54|4|26|16,100,78112,39006,0.001278576178,0.002557152355,pass,pass,23
19559,382554481,18|22|46|52,18|4|24|6,52,78184,39066,0.000664655657,0.001329311314,pass,pass,29
19571,383024041,10|36|58|108,10|26|22|50,108,78176,39034,0.001379592254,0.002759184508,pass,pass,11
19577,383258929,82|88|124|144,82|6|36|20,144,78164,39010,0.001838892578,0.003677785156,pass,pass,17
19583,383493889,28|60|64|72,28|32|4|8,72,78260,39094,0.000919164582,0.001838329163,pass,pass,23
19597,384042409,4|28|34|60,4|24|6|26,60,78328,39134,0.000765423279,0.001530846558,pass,pass,7
19603,384277609,42|48|58|60,42|6|10|2,60,78352,39146,0.000765189002,0.001530378003,pass,pass,13
19609,384512881,30|46|60|82,30|16|14|22,82,78354,39136,0.001045438319,0.002090876638,pass,pass,19
19661,386554921,16|46|142|148,16|30|96|6,148,78496,39174,0.001881898174,0.003763796348,pass,pass,11
19681,387341761,22|52|118|130,22|30|66|12,130,78594,39232,0.001651338855,0.003302677709,pass,pass,1
19687,387577969,4|18|34|64,4|14|16|30,64,78684,39310,0.000812719053,0.001625438106,pass,pass,7
19697,387971809,4|12|30|52,4|8|18|22,52,78736,39342,0.000659998985,0.001319997969,pass,pass,17
19699,388050601,30|42|70|78,30|12|28|8,78,78718,39320,0.000989897964,0.001979795929,pass,pass,19
19709,388444681,16|18|22|30,16|2|4|8,30,78806,39388,0.000380536811,0.000761073621,pass,pass,29
19717,388760089,12|18|28|40,12|6|10|12,40,78828,39394,0.000507176548,0.001014353096,pass,pass,7
19727,389154529,12|40|58|64,12|28|18|6,64,78844,39390,0.000811071121,0.001622142242,pass,pass,17
19739,389628121,12|18|28|78,12|6|10|50,78,78878,39400,0.00098789199,0.001975783981,pass,pass,29
19751,390102001,48|58|126|130,48|10|68|4,130,78874,39372,0.001645486304,0.003290972609,pass,pass,11
19753,390181009,4|10|28|40,4|6|18|12,40,78972,39466,0.000506252215,0.00101250443,pass,pass,13
19759,390418081,28|48|76|96,28|20|28|20,96,78940,39422,0.001214636368,0.002429272736,pass,pass,19
19763,390576169,18|34|42|78,18|16|8|36,78,78974,39448,0.000986692304,0.001973384608,pass,pass,23
19777,391129729,4|12|48|64,4|8|36|16,64,79044,39490,0.000809020579,0.001618041159,pass,pass,7
19793,391762849,18|24|34|52,18|6|10|18,52,79120,39534,0.000656797858,0.001313595716,pass,pass,23
19801,392079601,12|28|40|46,12|16|12|6,46,79158,39556,0.000580778749,0.001161557497,pass,pass,1
19813,392554969,28|42|52|70,28|14|10|18,70,79182,39556,0.000883258467,0.001766516933,pass,pass,13
19819,392792761,28|36|40|48,28|8|4|8,48,79228,39590,0.00060547959,0.001210959181,pass,pass,19
19841,393665281,18|22|36|42,18|4|14|6,42,79322,39640,0.000529207197,0.001058414394,pass,pass,11
19843,393744649,72|88|112|174,72|16|24|62,174,79198,39512,0.002192208839,0.004384417679,pass,pass,13
19853,394141609,4|10|12|78,4|6|2|66,78,79334,39628,0.000982219312,0.001964438624,pass,pass,23
19861,394459321,58|76|90|120,58|18|14|30,120,79324,39602,0.001510497961,0.003020995922,pass,pass,1
19867,394697689,18|24|28|40,18|6|4|12,40,79428,39694,0.000503347259,0.001006694519,pass,pass,7
19889,395572321,42|70|96|156,42|28|26|60,156,79400,39622,0.0019608829,0.0039217658,pass,pass,29
19891,395651881,18|42|52|58,18|24|10|6,58,79506,39724,0.000728972902,0.001457945805,pass,pass,1
19913,396527569,12|28|42|58,12|16|14|16,58,79594,39768,0.000728167529,0.001456335058,pass,pass,23
19919,396766561,10|28|66|76,10|18|38|10,76,79600,39762,0.000953863146,0.001907726291,pass,pass,29
19927,397085329,4|18|54|58,4|14|36|4,58,79650,39796,0.000727655944,0.001455311888,pass,pass,7
19937,397483969,42|58|102|130,42|16|44|28,130,79618,39744,0.001630134925,0.00326026985,pass,pass,17
19949,397962601,12|22|40|58,12|10|18|18,58,79738,39840,0.000726853476,0.001453706953,pass,pass,29
19961,398441521,10|30|70|78,10|20|40|8,78,79766,39844,0.000976904965,0.001953809929,pass,pass,11
19963,398521369,64|70|112|142,64|6|42|30,142,79710,39784,0.001778289836,0.003556579672,pass,pass,13
19973,398920729,28|48|54|58,28|20|6|4,58,79834,39888,0.000725980073,0.001451960146,pass,pass,23
19979,399160441,10|12|16|42,10|2|4|26,42,79874,39916,0.000525551829,0.001051103659,pass,pass,29
19991,399640081,12|36|58|60,12|24|22|2,60,79904,39922,0.000750337652,0.001500675304,pass,pass,11
19993,399720049,40|60|112|114,40|20|52|2,114,79858,39872,0.001425498925,0.002850997849,pass,pass,13
19997,399880009,12|22|28|40,12|10|6|12,40,79948,39954,0.000500075011,0.001000150023,pass,pass,17
20011,400440121,70|72|76|78,70|2|4|2,78,79966,39944,0.000974464045,0.00194892809,pass,pass,1
20021,400840441,22|30|42|66,22|8|12|24,66,80018,39976,0.000824134659,0.001648269317,pass,pass,11
20023,400920529,28|52|64|78,28|24|12|14,78,80014,39968,0.000973880038,0.001947760076,pass,pass,13
20029,401160841,6|70|72|82,6|64|2|10,82,80034,39976,0.001023515902,0.002047031804,pass,pass,19
20047,401882209,10|42|58|70,10|32|16|12,70,80118,40024,0.000872948571,0.001745897142,pass,pass,7
20051,402042601,6|10|58|60,6|4|48|2,60,80144,40042,0.000748092364,0.001496184729,pass,pass,11
20063,402523969,12|22|40|64,12|10|18|24,64,80188,40062,0.000797487913,0.001594975826,pass,pass,23
20071,402845041,18|40|58|60,18|22|18|2,60,80224,40082,0.000747346918,0.001494693837,pass,pass,1
20089,403567921,12|28|42|72,12|16|14|30,72,80284,40106,0.000896012743,0.001792025487,pass,pass,19
20101,404050201,52|58|88|90,52|6|30|2,90,80314,40112,0.001119347296,0.002238694592,pass,pass,1
20107,404291449,22|30|34|100,22|8|4|66,100,80328,40114,0.001243348088,0.002486696175,pass,pass,7
20113,404532769,28|58|90|114,28|30|32|24,114,80338,40112,0.001416993984,0.002833987968,pass,pass,13
20117,404693689,10|12|88|102,10|2|76|14,102,80366,40132,0.00126758463,0.00253516926,pass,pass,17
20123,404935129,22|54|84|114,22|32|30|30,114,80378,40132,0.001416289818,0.002832579635,pass,pass,23
20129,405176641,28|46|52|58,28|18|6|6,58,80458,40200,0.000720353719,0.001440707437,pass,pass,29
20143,405740449,28|114|174|190,28|86|60|16,190,80382,40096,0.002358139304,0.004716278608,pass,pass,13
20147,405901609,12|18|28|40,12|6|10|12,40,80548,40254,0.000496351814,0.000992703628,pass,pass,17
20149,405982201,10|42|58|70,10|32|16|12,70,80526,40228,0.000868529456,0.001737058911,pass,pass,19
20161,406465921,10|28|78|88,10|18|50|10,88,80556,40234,0.001091215714,0.002182431427,pass,pass,1
20173,406949929,18|52|64|72,18|34|12|8,72,80620,40274,0.000892281763,0.001784563526,pass,pass,13
20177,407111329,60|70|118|120,60|10|48|2,120,80588,40234,0.001486841453,0.002973682906,pass,pass,17
20183,407353489,30|100|114|118,30|70|14|4,118,80614,40248,0.001461626121,0.002923252242,pass,pass,23
20201,408080401,18|58|78|106,18|40|20|28,106,80698,40296,0.001311816247,0.002623632493,pass,pass,11
20219,408807961,78|90|102|126,78|12|12|24,126,80750,40312,0.001557940551,0.003115881102,pass,pass,29
20231,409293361,36|78|96|100,36|42|18|4,100,80824,40362,0.001235727349,0.002471454698,pass,pass,11
20233,409374289,18|52|58|60,18|34|6|2,60,80872,40406,0.00074136312,0.001482726239,pass,pass,13
20249,410022001,12|22|28|36,12|10|6|8,36,80960,40462,0.000444466393,0.000888932787,pass,pass,29
20261,410508121,28|30|36|66,28|2|6|30,66,80978,40456,0.00081437244,0.001628744879,pass,pass,11
20269,410832361,18|30|46|52,18|12|16|6,52,81024,40486,0.000641373526,0.001282747052,pass,pass,19
20287,411562369,4|10|12|28,4|6|2|16,28,81120,40546,0.000345048553,0.000690097107,pass,pass,7
20297,411968209,4|22|34|48,4|18|12|14,48,81140,40546,0.000591220377,0.001182440755,pass,pass,17
20323,413024329,12|28|42|54,12|16|14|12,54,81238,40592,0.000664272007,0.001328544014,pass,pass,13
20327,413186929,22|70|84|168,22|48|14|84,168,81140,40486,0.002066217346,0.004132434693,pass,pass,17
20333,413430889,18|34|54|70,18|16|20|16,70,81262,40596,0.000860669847,0.001721339694,pass,pass,23
20341,413756281,28|42|46|52,28|14|4|6,52,81312,40630,0.000639103289,0.001278206578,pass,pass,1
20347,414000409,40|88|142|144,40|48|54|2,144,81244,40550,0.0017693026,0.0035386052,pass,pass,7
20353,414244609,10|30|34|64,10|20|4|30,64,81348,40642,0.000786124896,0.001572249791,pass,pass,13
20357,414407449,18|30|40|100,18|12|10|60,100,81328,40614,0.001228078794,0.002456157587,pass,pass,17
20359,414488881,6|22|66|72,6|16|44|6,72,81364,40646,0.000884129869,0.001768259738,pass,pass,19
20369,414896161,10|60|70|88,10|50|10|18,88,81388,40650,0.001080072659,0.002160145319,pass,pass,29
20389,415711321,6|16|22|42,6|10|6|20,42,81514,40736,0.00051498357,0.001029967139,pass,pass,19
20393,415874449,30|48|58|84,30|18|10|26,84,81488,40702,0.001029765115,0.002059530231,pass,pass,23
20399,416119201,40|60|112|120,40|20|52|8,120,81476,40678,0.001470660326,0.002941320653,pass,pass,29
20407,416445649,22|28|48|54,22|6|20|6,54,81574,40760,0.000661537708,0.001323075415,pass,pass,7
20411,416608921,10|18|22|36,10|8|4|14,36,81608,40786,0.00044093871,0.000881877419,pass,pass,11
20431,417425761,12|16|18|70,12|4|2|52,70,81654,40792,0.00085654153,0.00171308306,pass,pass,1
20441,417834481,16|96|108|120,16|80|12|12,120,81644,40762,0.00146763857,0.002935277139,pass,pass,11
20443,417916249,28|34|84|130,28|6|50|46,130,81642,40756,0.001589786235,0.00317957247,pass,pass,13
20477,419307529,42|58|84|90,42|16|26|6,90,81818,40864,0.001098793769,0.002197587537,pass,pass,17
20479,419389441,22|52|58|60,22|30|6|2,60,81856,40898,0.00073245764,0.001464915279,pass,pass,19
20483,419553289,12|22|58|70,12|10|36|12,70,81862,40896,0.000854367036,0.001708734072,pass,pass,23
20507,420537049,4|28|52|58,4|24|24|6,58,81970,40956,0.000707075633,0.001414151265,pass,pass,17
20509,420619081,10|16|58|106,10|6|42|48,106,81930,40912,0.001292115657,0.002584231313,pass,pass,19
20521,421111441,28|36|48|58,28|8|12|10,58,82026,40984,0.000706593246,0.001413186492,pass,pass,1
20533,421604089,22|82|84|112,22|60|2|28,112,82020,40954,0.001363658501,0.002727317002,pass,pass,13
20543,422014849,12|18|28|34,12|6|10|6,34,82138,41052,0.000413766246,0.000827532493,pass,pass,23
20549,422261401,60|70|112|118,60|10|42|6,118,82078,40980,0.001435592973,0.002871185946,pass,pass,29
20551,422343601,10|12|66|102,10|2|54|36,102,82102,41000,0.001240815532,0.002481631064,pass,pass,1
20563,422836969,60|64|100|120,60|4|36|20,120,82132,41006,0.00145893109,0.00291786218,pass,pass,13
20593,424071649,22|30|108|138,22|8|78|30,138,82234,41048,0.001675326567,0.003350653135,pass,pass,13
20599,424318801,12|22|46|58,12|10|24|12,58,82338,41140,0.000703917666,0.001407835332,pass,pass,19
20611,424813321,10|48|58|88,10|38|10|30,88,82356,41134,0.001067391199,0.002134782398,pass,pass,1
20627,425473129,54|72|180|184,54|18|108|4,184,82324,41070,0.002230086779,0.004460173559,pass,pass,17
20639,425968321,10|30|100|102,10|20|70|2,102,82454,41176,0.001235524977,0.002471049954,pass,pass,29
20641,426050881,16|18|28|36,16|2|10|8,36,82528,41246,0.000436025386,0.000872050773,pass,pass,1
20663,426959569,10|18|60|78,10|8|42|18,78,82574,41248,0.000943715821,0.001887431641,pass,pass,23
20681,427703761,6|58|60|78,6|52|2|18,78,82646,41284,0.000942894444,0.001885788888,pass,pass,11
20693,428200249,24|28|42|78,24|4|14|36,78,82694,41308,0.000942347654,0.001884695308,pass,pass,23
20707,428779849,12|40|42|54,12|28|2|12,54,82774,41360,0.000651953446,0.001303906891,pass,pass,7
20717,429194089,4|22|30|78,4|18|8|48,78,82790,41356,0.000941255973,0.001882511947,pass,pass,17
20719,429276961,16|22|58|70,16|6|36|12,70,82806,41368,0.000844635359,0.001689270718,pass,pass,19
20731,429774361,16|46|48|58,16|30|2|10,58,82866,41404,0.000699435628,0.001398871256,pass,pass,1
20743,430272049,22|30|54|72,22|8|24|18,72,82900,41414,0.000867762619,0.001735525237,pass,pass,13
20747,430438009,42|100|102|108,42|58|2|6,108,82880,41386,0.001301392972,0.002602785945,pass,pass,17
20749,430521001,40|58|88|96,40|18|30|8,96,82900,41402,0.00115668225,0.002313364499,pass,pass,19
20753,430687009,30|34|60|102,30|4|26|42,102,82910,41404,0.001228738014,0.002457476028,pass,pass,23
20759,430936081,6|16|42|58,6|10|26|16,58,82978,41460,0.00069849222,0.00139698444,pass,pass,29
20771,431434441,6|16|18|48,6|10|2|30,48,83036,41494,0.000577728564,0.001155457128,pass,pass,11
20773,431517529,28|60|72|88,28|32|12|16,88,83004,41458,0.001059067058,0.002118134116,pass,pass,13
20789,432182521,18|28|40|52,18|10|12|12,52,83104,41526,0.000625330704,0.001250661407,pass,pass,29
20807,432931249,4|64|70|130,4|60|6|60,130,83098,41484,0.001561974336,0.003123948671,pass,pass,17
20809,433014481,12|40|78|96,12|28|38|18,96,83140,41522,0.001153347109,0.002306694219,pass,pass,19
20849,434680801,16|22|90|100,16|6|68|10,100,83296,41598,0.001199098278,0.002398196556,pass,pass,29
20857,435014449,4|28|42|60,4|24|14|18,60,83368,41654,0.000719183008,0.001438366016,pass,pass,7
20873,435682129,4|10|18|28,4|6|8|10,28,83464,41718,0.000335361472,0.000670722944,pass,pass,23
20879,435932641,22|40|48|70,22|18|8|22,70,83446,41688,0.000838162747,0.001676325495,pass,pass,29
20887,436266769,12|24|54|64,12|12|30|10,64,83484,41710,0.000766026715,0.00153205343,pass,pass,7
20897,436684609,34|60|64|72,34|26|4|8,72,83516,41722,0.00086136766,0.001722735321,pass,pass,17
20899,436768201,30|46|90|102,30|16|44|12,102,83494,41696,0.001220154074,0.002440308149,pass,pass,19
20903,436935409,4|40|52|60,4|36|12|8,60,83552,41746,0.000717600344,0.001435200689,pass,pass,23
20921,437688241,22|42|70|82,22|20|28|12,82,83602,41760,0.000979876679,0.001959753358,pass,pass,11
20929,438023041,58|82|96|120,58|24|14|24,120,83596,41738,0.001433417746,0.002866835491,pass,pass,19
20939,438441721,6|12|40|42,6|6|28|2,42,83714,41836,0.000501456612,0.001002913224,pass,pass,29
20947,438776809,22|28|58|60,22|6|30|2,60,83728,41834,0.000716092997,0.001432185993,pass,pass,7
20959,439279681,12|58|70|78,12|46|12|8,78,83758,41840,0.0009303879,0.0018607758,pass,pass,19
20963,439447369,12|22|28|60,12|10|6|32,60,83792,41866,0.000715546439,0.001431092878,pass,pass,23
20981,440202361,16|30|40|46,16|14|10|6,46,83878,41916,0.000548114961,0.001096229922,pass,pass,11
20983,440286289,10|22|48|72,10|12|26|24,72,83860,41894,0.000857837297,0.001715674594,pass,pass,13
21001,441042001,10|60|70|126,10|50|10|56,126,83878,41876,0.001499928575,0.00299985715,pass,pass,1
21011,441462121,6|18|28|42,6|12|10|14,42,84002,41980,0.000499738232,0.000999476465,pass,pass,11
21013,441546169,4|12|42|52,4|8|30|10,52,84000,41974,0.000618664636,0.001237329272,pass,pass,13
21017,441714289,22|34|42|58,22|12|8|16,58,84010,41976,0.000689917686,0.001379835371,pass,pass,17
21019,441798361,16|58|72|78,16|42|14|6,78,83998,41960,0.000927732052,0.001855464104,pass,pass,19
21023,441966529,12|42|82|120,12|30|40|38,120,83972,41926,0.001427008514,0.002854017029,pass,pass,23
21031,442302961,52|58|102|168,52|6|44|66,168,83956,41894,0.001997051971,0.003994103942,pass,pass,1
21059,443481481,6|22|42|66,6|16|20|24,66,84170,42052,0.000783512987,0.001567025975,pass,pass,29
21061,443565721,40|46|60|156,40|6|14|96,156,84088,41966,0.001851763924,0.003703527848,pass,pass,1
21067,443818489,28|88|112|142,28|60|24|30,142,84126,41992,0.001685099919,0.003370199839,pass,pass,7
21089,444745921,6|46|48|60,6|40|2|12,60,84296,42118,0.000711271279,0.001422542558,pass,pass,29
21101,445252201,58|60|72|78,58|2|12|6,78,84326,42124,0.000924126819,0.001848253637,pass,pass,11
21107,445505449,42|48|54|64,42|6|6|10,64,84364,42150,0.000758042356,0.001516084711,pass,pass,17
21121,446096641,16|18|30|40,16|2|12|10,40,84444,42202,0.000473462431,0.000946924862,pass,pass,1
21139,446857321,28|58|66|102,28|30|8|36,102,84454,42176,0.00120630115,0.002412602299,pass,pass,19
21143,447026449,18|24|48|52,18|6|24|4,52,84520,42234,0.00061486071,0.001229721421,pass,pass,23
21149,447280201,12|30|36|90,12|18|6|54,90,84506,42208,0.001063880089,0.002127760178,pass,pass,29
21157,447618649,10|18|30|78,10|8|12|48,78,84550,42236,0.000921680768,0.001843361535,pass,pass,7
21163,447872569,4|28|78|88,4|24|50|10,88,84564,42238,0.001039550158,0.002079100317,pass,pass,13
21169,448126561,78|82|102|136,78|4|20|34,136,84540,42202,0.00160612216,0.00321224432,pass,pass,19
21179,448550041,10|70|90|106,10|60|20|16,106,84610,42252,0.001251239435,0.002502478871,pass,pass,29
21187,448888969,18|42|48|78,18|24|6|30,78,84670,42296,0.000920375702,0.001840751404,pass,pass,7
21191,449058481,6|36|60|88,6|30|24|28,88,84676,42294,0.001038176584,0.002076353169,pass,pass,11
21193,449143249,42|48|52|64,42|6|4|12,64,84708,42322,0.000754966262,0.001509932525,pass,pass,13
21211,449906521,12|52|78|82,12|40|26|4,82,84762,42340,0.000966479657,0.001932959314,pass,pass,1
21221,450330841,30|70|76|88,30|40|6|12,88,84796,42354,0.00103670892,0.002073417841,pass,pass,11
21227,450585529,18|70|94|102,18|52|24|8,102,84806,42352,0.001201300231,0.002402600462,pass,pass,17
21247,451435009,4|22|34|54,4|18|12|20,54,84934,42440,0.000635383819,0.001270767638,pass,pass,7
21269,452370361,16|28|36|48,16|12|8|12,48,85028,42490,0.00056420142,0.00112840284,pass,pass,29
21277,452710729,84|94|102|148,84|10|8|46,148,84960,42406,0.00173896696,0.003477933919,pass,pass,7
21283,452966089,4|58|70|72,4|54|12|2,72,85060,42494,0.000845745431,0.001691490861,pass,pass,13
21313,454243969,48|58|72|78,48|10|14|6,78,85174,42548,0.000914934547,0.001829869094,pass,pass,13
21317,454414489,22|28|40|42,22|6|12|2,42,85226,42592,0.00049256462,0.00098512924,pass,pass,17
21319,454499761,6|28|70|78,6|22|42|8,78,85198,42560,0.000914677049,0.001829354097,pass,pass,19
21323,454670329,12|54|100|112,12|42|46|12,112,85180,42534,0.00131313605,0.002626272101,pass,pass,23
