scale,q,q_mod30,candidate,candidate_mod30,status,endpoint_class,tau_candidate,endpoint_family,factor_signature,false_exclusion,unresolved_composite,least_factor,cofactor,first_remainder_family,second_factor,second_remainder,second_remainder_family,third_factor,third_remainder,third_remainder_family,grammar_terminal,terminal_family,grammar_accounted
1000000000000,999999825599,29,999999825601,1,excluded,composite_obstruction,48,multi_prime_family,7*17^2*23*937*22937,False,False,7,142857117943,multi_prime_family,17,8403359879,multi_prime_family,17,494315287,multi_prime_family,,multi_prime_family,False
1000000000000,999999809177,17,999999809179,19,excluded,composite_obstruction,96,multi_prime_family,7^2*17*23*73*397*1801,False,False,7,142857115597,multi_prime_family,7,20408159371,multi_prime_family,17,1200479963,multi_prime_family,,multi_prime_family,False
1000000000000,999999806279,29,999999806281,1,excluded,composite_obstruction,128,multi_prime_family,7*23*47*59*67*101*331,False,False,7,142857115183,multi_prime_family,23,6211178921,multi_prime_family,47,132152743,multi_prime_family,,multi_prime_family,False
1000000000000,999999785717,17,999999785719,19,excluded,composite_obstruction,36,multi_prime_family,11^2*17^2*23*1243337,False,False,11,90909071429,multi_prime_family,11,8264461039,multi_prime_family,17,486144767,multi_prime_family,,multi_prime_family,False
1000000000000,999999775661,11,999999775663,13,excluded,composite_obstruction,32,multi_prime_family,7^3*439*829*8011,False,False,7,142857110809,multi_prime_family,7,20408158687,multi_prime_family,7,2915451241,multi_prime_family,,multi_prime_family,False
1000000000000,999999757931,11,999999757933,13,excluded,composite_obstruction,64,multi_prime_family,11*19*53*73*463*2671,False,False,11,90909068903,multi_prime_family,19,4784687837,multi_prime_family,53,90277129,multi_prime_family,,multi_prime_family,False
1000000000000,999999752057,17,999999752059,19,excluded,composite_obstruction,64,multi_prime_family,7*11*17*29*239*110221,False,False,7,142857107437,multi_prime_family,11,12987009767,multi_prime_family,17,763941751,multi_prime_family,,multi_prime_family,False
1000000000000,999999750839,29,999999750841,1,excluded,composite_obstruction,96,multi_prime_family,7*13^2*29*37*751*1049,False,False,7,142857107263,multi_prime_family,13,10989008251,multi_prime_family,13,845308327,multi_prime_family,,multi_prime_family,False
1000000000000,999999748427,17,999999748429,19,excluded,composite_obstruction,64,multi_prime_family,11*43*71*97*373*823,False,False,11,90909068039,multi_prime_family,43,2114164373,multi_prime_family,71,29776963,multi_prime_family,,multi_prime_family,False
1000000000000,999999744791,11,999999744793,13,excluded,composite_obstruction,64,multi_prime_family,7^3*73*281*311*457,False,False,7,142857106399,multi_prime_family,7,20408158057,multi_prime_family,7,2915451151,multi_prime_family,,multi_prime_family,False
1000000000000,999999737579,29,999999737581,1,excluded,composite_obstruction,64,multi_prime_family,13*31*53*61*743*1033,False,False,13,76923056737,multi_prime_family,31,2481388927,multi_prime_family,53,46818659,multi_prime_family,,multi_prime_family,False
1000000000000,999999734501,11,999999734503,13,excluded,composite_obstruction,32,multi_prime_family,7^3*11*7919*33469,False,False,7,142857104929,multi_prime_family,7,20408157847,multi_prime_family,7,2915451121,multi_prime_family,,multi_prime_family,False
1000000000000,999999723089,29,999999723091,1,excluded,composite_obstruction,64,multi_prime_family,17*37*47*59*359*1597,False,False,17,58823513123,multi_prime_family,37,1589824679,multi_prime_family,47,33826057,multi_prime_family,,multi_prime_family,False
1000000000000,999999718037,17,999999718039,19,excluded,composite_obstruction,32,multi_prime_family,7^3*151*2917*6619,False,False,7,142857102577,multi_prime_family,7,20408157511,multi_prime_family,7,2915451073,multi_prime_family,,multi_prime_family,False
1000000000000,999999717449,29,999999717451,1,excluded,composite_obstruction,48,multi_prime_family,7^2*41*47*61*173617,False,False,7,142857102493,multi_prime_family,7,20408157499,multi_prime_family,41,497759939,multi_prime_family,,multi_prime_family,False
1000000000000,999999704219,29,999999704221,1,excluded,composite_obstruction,72,multi_prime_family,7^2*17^2*37*487*3919,False,False,7,142857100603,multi_prime_family,7,20408157229,multi_prime_family,17,1200479837,multi_prime_family,,multi_prime_family,False
10000000000000,9999999998579,29,9999999998581,1,excluded,composite_obstruction,36,multi_prime_family,19^2*103^2*397*6577,False,False,19,526315789399,multi_prime_family,19,27700831021,multi_prime_family,103,268940107,multi_prime_family,,multi_prime_family,False
10000000000000,9999999994241,11,9999999994243,13,excluded,composite_obstruction,64,multi_prime_family,7*17*43*73*3691*7253,False,False,7,1428571427749,multi_prime_family,17,84033613397,multi_prime_family,43,1954270079,multi_prime_family,,multi_prime_family,False
10000000000000,9999999990881,11,9999999990883,13,excluded,composite_obstruction,48,multi_prime_family,7^2*53*83*131*354143,False,False,7,1428571427269,multi_prime_family,7,204081632467,multi_prime_family,53,3850596839,multi_prime_family,,multi_prime_family,False
10000000000000,9999999989411,11,9999999989413,13,excluded,composite_obstruction,48,multi_prime_family,7^2*79*139*821*22637,False,False,7,1428571427059,multi_prime_family,7,204081632437,multi_prime_family,79,2583311803,multi_prime_family,,multi_prime_family,False
10000000000000,9999999989117,17,9999999989119,19,excluded,composite_obstruction,48,multi_prime_family,7^2*19*41*1609*162821,False,False,7,1428571427017,multi_prime_family,7,204081632431,multi_prime_family,19,10741138549,multi_prime_family,,multi_prime_family,False
10000000000000,9999999988529,29,9999999988531,1,excluded,composite_obstruction,64,multi_prime_family,7^3*17*23*71*1050197,False,False,7,1428571426933,multi_prime_family,7,204081632419,multi_prime_family,7,29154518917,multi_prime_family,,multi_prime_family,False
10000000000000,9999999983417,17,9999999983419,19,excluded,composite_obstruction,48,multi_prime_family,19^2*71*223*401*4363,False,False,19,526315788601,multi_prime_family,19,27700830979,multi_prime_family,71,390152549,multi_prime_family,,multi_prime_family,False
10000000000000,9999999973829,29,9999999973831,1,excluded,composite_obstruction,48,multi_prime_family,7^2*37*101*193*282959,False,False,7,1428571424833,multi_prime_family,7,204081632119,multi_prime_family,37,5515719787,multi_prime_family,,multi_prime_family,False
10000000000000,9999999949769,29,9999999949771,1,excluded,composite_obstruction,48,multi_prime_family,13*17*31^2*199*236609,False,False,13,769230765367,multi_prime_family,17,45248868551,multi_prime_family,31,1459640921,multi_prime_family,,multi_prime_family,False
10000000000000,9999999945017,17,9999999945019,19,excluded,composite_obstruction,48,multi_prime_family,7^2*29*47*1801*83137,False,False,7,1428571420717,multi_prime_family,7,204081631531,multi_prime_family,29,7037297639,multi_prime_family,,multi_prime_family,False
10000000000000,9999999943631,11,9999999943633,13,excluded,composite_obstruction,64,multi_prime_family,7*19*31*277*1093*8011,False,False,7,1428571420519,multi_prime_family,19,75187969501,multi_prime_family,31,2425418371,multi_prime_family,,multi_prime_family,False
10000000000000,9999999942077,17,9999999942079,19,excluded,composite_obstruction,96,multi_prime_family,7^2*83*89*149*157*1181,False,False,7,1428571420297,multi_prime_family,7,204081631471,multi_prime_family,83,2458814837,multi_prime_family,,multi_prime_family,False
10000000000000,9999999932459,29,9999999932461,1,excluded,composite_obstruction,48,multi_prime_family,7*11^2*19*59*10532003,False,False,7,1428571418923,multi_prime_family,11,129870128993,multi_prime_family,11,11806375363,multi_prime_family,,multi_prime_family,False
10000000000000,9999999923351,11,9999999923353,13,excluded,composite_obstruction,64,multi_prime_family,11*17*61*71*389*31741,False,False,11,909090902123,multi_prime_family,17,53475935419,multi_prime_family,61,876654679,multi_prime_family,,multi_prime_family,False
10000000000000,9999999920447,17,9999999920449,19,excluded,composite_obstruction,64,multi_prime_family,7*11*281*349*821*1613,False,False,7,1428571417207,multi_prime_family,11,129870128837,multi_prime_family,281,462171277,multi_prime_family,,multi_prime_family,False
10000000000000,9999999917867,17,9999999917869,19,excluded,composite_obstruction,64,multi_prime_family,13*19*151*257*557*1873,False,False,13,769230762913,multi_prime_family,19,40485829627,multi_prime_family,151,268118077,multi_prime_family,,multi_prime_family,False
10000000000000,9999999915701,11,9999999915703,13,excluded,composite_obstruction,64,multi_prime_family,7*17*19*157*317*88867,False,False,7,1428571416529,multi_prime_family,17,84033612737,multi_prime_family,19,4422821723,multi_prime_family,,multi_prime_family,False
10000000000000,9999999914441,11,9999999914443,13,excluded,composite_obstruction,40,multi_prime_family,7^4*11*101*3748813,False,False,7,1428571416349,multi_prime_family,7,204081630907,multi_prime_family,7,29154518701,multi_prime_family,,multi_prime_family,False
10000000000000,9999999913979,29,9999999913981,1,excluded,composite_obstruction,64,multi_prime_family,7*11*71*127*3677*3917,False,False,7,1428571416283,multi_prime_family,11,129870128753,multi_prime_family,71,1829156743,multi_prime_family,,multi_prime_family,False
10000000000000,9999999911939,29,9999999911941,1,excluded,composite_obstruction,48,multi_prime_family,13*19^2*23*43*2154533,False,False,13,769230762457,multi_prime_family,19,40485829603,multi_prime_family,19,2130833137,multi_prime_family,,multi_prime_family,False
10000000000000,9999999904529,29,9999999904531,1,excluded,composite_obstruction,128,multi_prime_family,7*13*19*107*149*499*727,False,False,7,1428571414933,multi_prime_family,13,109890108841,multi_prime_family,19,5783689939,multi_prime_family,,multi_prime_family,False
10000000000000,9999999897347,17,9999999897349,19,excluded,composite_obstruction,64,multi_prime_family,7*11*19*131*3557*14669,False,False,7,1428571413907,multi_prime_family,11,129870128537,multi_prime_family,19,6835269923,multi_prime_family,,multi_prime_family,False
10000000000000,9999999896759,29,9999999896761,1,excluded,composite_obstruction,64,multi_prime_family,7*23*31*83*673*35869,False,False,7,1428571413823,multi_prime_family,23,62111800601,multi_prime_family,31,2003606471,multi_prime_family,,multi_prime_family,False
10000000000000,9999999896129,29,9999999896131,1,excluded,composite_obstruction,64,multi_prime_family,7*37*41*67*73*192539,False,False,7,1428571413733,multi_prime_family,37,38610038209,multi_prime_family,41,941708249,multi_prime_family,,multi_prime_family,False
10000000000000,9999999895037,17,9999999895039,19,excluded,composite_obstruction,48,multi_prime_family,7^2*11*197*1009*93337,False,False,7,1428571413577,multi_prime_family,7,204081630511,multi_prime_family,11,18552875501,multi_prime_family,,multi_prime_family,False
10000000000000,9999999884747,17,9999999884749,19,excluded,composite_obstruction,48,multi_prime_family,7^2*97*101*191*109063,False,False,7,1428571412107,multi_prime_family,7,204081630301,multi_prime_family,97,2103934333,multi_prime_family,,multi_prime_family,False
10000000000000,9999999884669,29,9999999884671,1,excluded,composite_obstruction,48,multi_prime_family,31*47*53^2*59*41413,False,False,31,322580641441,multi_prime_family,47,6863417903,multi_prime_family,53,129498451,multi_prime_family,,multi_prime_family,False
10000000000000,9999999883571,11,9999999883573,13,excluded,composite_obstruction,32,multi_prime_family,7^3*17*499*3436817,False,False,7,1428571411939,multi_prime_family,7,204081630277,multi_prime_family,7,29154518611,multi_prime_family,,multi_prime_family,False
10000000000000,9999999876557,17,9999999876559,19,excluded,composite_obstruction,48,multi_prime_family,7*11^2*193*997*61357,False,False,7,1428571410937,multi_prime_family,11,129870128267,multi_prime_family,11,11806375297,multi_prime_family,,multi_prime_family,False
10000000000000,9999999868451,11,9999999868453,13,excluded,composite_obstruction,64,multi_prime_family,7*53*61*97*193*23603,False,False,7,1428571409779,multi_prime_family,53,26954177543,multi_prime_family,61,441871763,multi_prime_family,,multi_prime_family,False
10000000000000,9999999867779,29,9999999867781,1,excluded,composite_obstruction,128,multi_prime_family,7*11*23*101*347*367*439,False,False,7,1428571409683,multi_prime_family,11,129870128153,multi_prime_family,23,5646527311,multi_prime_family,,multi_prime_family,False
10000000000000,9999999867119,29,9999999867121,1,excluded,composite_obstruction,48,multi_prime_family,11^2*71*79*3499*4211,False,False,11,909090897011,multi_prime_family,11,82644627001,multi_prime_family,71,1164008831,multi_prime_family,,multi_prime_family,False
10000000000000,9999999861707,17,9999999861709,19,excluded,composite_obstruction,48,multi_prime_family,11*13*23^2*4621*28607,False,False,11,909090896519,multi_prime_family,13,69930068963,multi_prime_family,23,3040437781,multi_prime_family,,multi_prime_family,False
10000000000000,9999999849011,11,9999999849013,13,excluded,composite_obstruction,48,multi_prime_family,19*23^2*151*2543*2591,False,False,19,526315781527,multi_prime_family,23,22883294849,multi_prime_family,23,994925863,multi_prime_family,,multi_prime_family,False
10000000000000,9999999847199,29,9999999847201,1,excluded,composite_obstruction,48,multi_prime_family,7*13^2*151*227*246611,False,False,7,1428571406743,multi_prime_family,13,109890108211,multi_prime_family,13,8453085247,multi_prime_family,,multi_prime_family,False
10000000000000,9999999846527,17,9999999846529,19,excluded,composite_obstruction,64,multi_prime_family,7^3*11*23*2939*39209,False,False,7,1428571406647,multi_prime_family,7,204081629521,multi_prime_family,7,29154518503,multi_prime_family,,multi_prime_family,False
10000000000000,9999999845837,17,9999999845839,19,excluded,composite_obstruction,48,multi_prime_family,23^2*29*227*337*8521,False,False,23,434782601993,multi_prime_family,23,18903591391,multi_prime_family,29,651847979,multi_prime_family,,multi_prime_family,False
10000000000000,9999999844469,29,9999999844471,1,excluded,composite_obstruction,64,multi_prime_family,7^3*13*41*83*659023,False,False,7,1428571406353,multi_prime_family,7,204081629479,multi_prime_family,7,29154518497,multi_prime_family,,multi_prime_family,False
10000000000000,9999999841739,29,9999999841741,1,excluded,composite_obstruction,64,multi_prime_family,7*13*37*53*617*90823,False,False,7,1428571405963,multi_prime_family,13,109890108151,multi_prime_family,37,2970002923,multi_prime_family,,multi_prime_family,False
10000000000000,9999999838541,11,9999999838543,13,excluded,composite_obstruction,64,multi_prime_family,11*13*31*127*163*108971,False,False,11,909090894413,multi_prime_family,13,69930068801,multi_prime_family,31,2255808671,multi_prime_family,,multi_prime_family,False
